id,영업상태,상세주소,약국명,위도,경도
PHMH320213170035087500002,영업/정상,서울특별시 금천구 시흥대로 473 NBN빌딩 1층 (독산동),씨유 금천프라임점,190926.242914246,441534.472272219
PHMH320213170035087500004,영업/정상,서울특별시 금천구 시흥대로 335 1층 (독산동),세븐일레븐 금천마루점,190818.110808126,440151.854703095
PHMH320213170035087500005,영업/정상,서울특별시 금천구 시흥대로115길 13 105106호 (독산동),씨유 금천수아주,190862.10204,440958.952758
PHMH320213170035087500003,영업/정상,서울특별시 금천구 두산로14길 18 1층 101호 (독산동),(주)코리아세븐 금천리온점,190622.331952391,440783.065142501
PHMH320213170035087500011,영업/정상,서울특별시 금천구 시흥대로98길 30 1층 (독산동),씨유 금천블르빌점,191062.084012961,440172.038463022
PHMH320213170035087500009,영업/정상,서울특별시 금천구 금하로23길 32 1층 (시흥동),GS25 시흥은행점,191869.753505001,438948.850924592
PHMH320213170035087500010,영업/정상,서울특별시 금천구 벚꽃로24길 14 1층 (가산동),(주)코리아세븐 가산용주점,189951.567774536,441278.590689047
PHMH320183170035087500025,영업/정상,서울특별시 금천구 금하로1길 61 1층 (독산동),씨유 독산승리점,190283.053670014,439148.261700921
PHMH320173170035087500007,영업/정상,서울특별시 금천구 독산로108길 101 1층 (독산동),GS25 독산푸르지오점,191924.359561902,442020.847866148
PHMH320133170035087500012,영업/정상,서울특별시 금천구 시흥대로141길 47 49호 (독산동 푸른몬테소리어린이집),GS25 금천태양점,190864.865112181,441425.010695372
PHMH320183170035087500001,영업/정상,서울특별시 금천구 범안로11길 18 (독산동 대림상가아파트),씨유 독산대림점,190347.856631013,440595.256975374
PHMH320183170035087500002,영업/정상,서울특별시 금천구 시흥대로128길 10 (독산동),세븐일레븐 금천우체국점,190979.628983256,440899.066501533
PHMH320183170035087500003,영업/정상,서울특별시 금천구 독산로 187 102호 (독산동),GS25금천온누리,191359.797445209,440184.025984241
PHMH320183170035087500004,영업/정상,서울특별시 금천구 독산로64길 70 1층 (독산동),GS25정훈사랑점,191608.467064345,440489.095174142
PHMH320163170035087500036,영업/정상,서울특별시 금천구 범안로12길 15 101동 101호 (독산동 삼환아파트),GS25금천사랑점,190394.457992377,440407.013325687
PHMH320173170035087500004,영업/정상,서울특별시 금천구 남부순환로112길 32 1층 (가산동),씨유 뉴금천가산점,190573.847842989,441717.067269148
PHMH320173170035087500025,영업/정상,서울특별시 금천구 독산로74길 21 (독산동),GS25독산정심점,191422.866970696,440728.833328677
PHMH320163170035087500028,영업/정상,서울특별시 금천구 시흥대로26길 37 1층 1호 (시흥동 영림팰리스),GS25 금천영림점,191596.515709775,437759.995574674
PHMH320153170035087500012,영업/정상,서울특별시 금천구 두산로 36 102-103호 (독산동),지에스(GS)25독산두산로점,190395.636689928,440875.914368498
PHMH320153170035087500014,영업/정상,서울특별시 금천구 독산로 111 (독산동),씨유 금천독산로점,191546.323664259,439463.284857433
PHMH320163170035087500033,영업/정상,서울특별시 금천구 은행나무로 6 (시흥동 대하빌딩),(주)코리아세븐 금천은행나무로점,191388.245934846,438643.134944995
PHMH320173170035087500029,영업/정상,서울특별시 금천구 가산디지털1로 186 에이동 104호 (가산동 제이플라츠),씨유 가산디지털단지역점,189452.382474246,442205.867457803
PHMH320173170035087500030,영업/정상,서울특별시 금천구 시흥대로84마길 21 1층 (독산동),GS25 금천무지개점,191170.286413376,440013.45036945
PHMH320173170035087500026,영업/정상,서울특별시 금천구 남부순환로112길 15 1층 (가산동),GS25가산본점,190645.54497914,441751.642807252
PHMH320173170035087500028,영업/정상,서울특별시 금천구 독산로35길 13 1층 (시흥동),미니스톱 금천가온점,191483.703585343,439538.259181619
PHMH320143170035087500005,영업/정상,서울특별시 금천구 범안로 1158 (독산동 태영아파트상가),CU독산역점,190241.176536786,440453.915574498
PHMH320153170035087500029,영업/정상,서울특별시 금천구 시흥대로 406 13호 (독산동),GS25 금천중앙,190941.875019121,440840.345127303
PHMH320153170035087500006,영업/정상,서울특별시 금천구 시흥대로 165 (시흥동),(주)코리아세븐 금천힐스테이트점,191342.238715,438823.968061
PHMH320183170035087500005,영업/정상,서울특별시 금천구 가산디지털1로 222 한국후지필름 복합주거시설 3호 (가산동),(주)코리아세븐 가산후지필름점,189335.843297,442542.727582
PHMH320183170035087500006,영업/정상,서울특별시 금천구 독산로 3 (시흥동),GS25시흥뉴타운,191397.796032306,438518.485081262
PHMH320183170035087500007,영업/정상,서울특별시 금천구 가산로3길 137 1층 (독산동),씨유 독산원룸점,190015.593930105,441086.048531797
PHMH320183170035087500008,영업/정상,서울특별시 금천구 가산로7길 12 예림감리교회 1층 (가산동),씨유가산조이점,190405.067071273,441490.998411813
PHMH320183170035087500010,영업/정상,서울특별시 금천구 독산로50다길 2 (시흥동),GS25금천삼익점,191989.19356044,439992.479107696
PHMH320183170035087500011,영업/정상,서울특별시 금천구 남부순환로126길 69 (독산동),GS25독산문성점,191760.000766307,441692.400149135
PHMH320183170035087500012,영업/정상,서울특별시 금천구 범안로 1201 1층 (독산동),GS25 독산우시장,190665.281436474,440511.645366196
PHMH320193170035087500015,영업/정상,서울특별시 금천구 벚꽃로24길 26 에이스 하이엔드타워 클래식 지식산업센터 1층 119120호 (가산동),이마트24 가산하이엔드점,190089.848501108,441320.86732122
PHMH320193170035087500016,영업/정상,서울특별시 금천구 시흥대로90길 16 1층 (독산동),GS25 금천은하수점,191007.389089821,439899.05454975
PHMH320193170035087500019,영업/정상,서울특별시 금천구 시흥대로47길 18 (시흥동),씨유 금천여름점,191190.392936618,438665.032488311
PHMH320193170035087500024,영업/정상,서울특별시 금천구 서부샛길 714 104호 (가산동),씨유 금천G밸리어반점,188882.169962717,442425.473108218
PHMH320193170035087500029,영업/정상,서울특별시 금천구 시흥대로50길 26 1층 (시흥동),미니스톱 금천은행나무점,191401.279229826,438819.460937417
PHMH320193170035087500022,영업/정상,서울특별시 금천구 독산로22길 27 1층 (시흥동),씨유 뉴시흥첼시점,191770.024226044,439050.60924065
PHMH320183170035087500013,영업/정상,서울특별시 금천구 가산디지털1로 83 파트너스타워 103호 (가산동),세븐일레븐 파트너스타워점,189700.026948955,441229.110998601
PHMH320183170035087500014,영업/정상,서울특별시 금천구 시흥대로149길 30 101동 101호 (가산동),세븐일레븐 금천한우물점,190730.5406007,441507.732916595
PHMH320183170035087500015,영업/정상,서울특별시 금천구 가산디지털2로 169-37 101호 (가산동),씨유 가산유미어스점,188927.953883941,442185.60251889
PHMH320183170035087500018,영업/정상,서울특별시 금천구 독산로73길 33 1층 (독산동),GS25독산하이점,191083.58993831,440629.014970872
PHMH320123170035087500077,영업/정상,서울특별시 금천구 가산로3길 54 1층 (가산동),GS25 금천제일,190429.786806981,441139.017657619
PHMH320133170035087500006,영업/정상,서울특별시 금천구 가산디지털2로 169-31 (가산동),GS25 금천타운점,188974.800556597,442207.640866217
PHMH320163170035087500026,영업/정상,서울특별시 금천구 독산로24길 15 1층 (시흥동),GS25 금천독산로점,191681.829135164,439234.409010659
PHMH320163170035087500027,영업/정상,서울특별시 금천구 독산로75길 34 1층 (독산동),GS25 독산우정점,191133.472730467,440792.329664289
PHMH320173170035087500031,영업/정상,서울특별시 금천구 벚꽃로 312-1 1층 (가산동),씨유 가산벚꽃로점,189568.89413595,442249.628138656
PHMH320123170035087500083,영업/정상,서울특별시 금천구 시흥대로153길 42 (가산동),씨유 가산원룸점,190735.518410604,441673.040113196
PHMH320133170035087500003,영업/정상,서울특별시 금천구 독산로 86-1 1층 (시흥동),세븐일레븐 시흥초교점,191620.750940248,439222.217489992
PHMH320173170035087500032,영업/정상,서울특별시 금천구 독산로 42 104.105호 (시흥동),GS25금천은행점,191623.918087992,438766.981064195
PHMH320133170035087500009,영업/정상,서울특별시 금천구 독산로 218 1호 (독산동 창영빌딩),씨유 독산2동점,191264.463761045,440462.605652966
PHMH320133170035087500036,영업/정상,서울특별시 금천구 시흥대로 81 (시흥동),GS25 시흥공구단지,191339.430795302,437686.335605306
PHMH320173170035087500035,영업/정상,서울특별시 금천구 시흥대로138길 13 1층 (독산동),CU 독산시장점,191031.252607802,441192.101335396
PHMH320173170035087500036,영업/정상,서울특별시 금천구 범안로 1228 1층 (독산동),씨유 독산범안점,190944.336427597,440465.549633937
PHMH320173170035087500037,영업/정상,서울특별시 금천구 벚꽃로 30 205층 104호 (독산동 금천롯데캐슬골드파크2차),씨유 금천롯데캐슬2차점,,
PHMH320153170035087500017,영업/정상,서울특별시 금천구 벚꽃로56길 182 (가산동),세븐일레븐 가산푸르지오시티점,190120.549401,442253.996145
PHMH320133170035087500037,영업/정상,서울특별시 금천구 시흥대로152길 11-43 (독산동),GS25 금천르네상스점,191132.625751785,441825.157273149
PHMH320163170035087500029,영업/정상,서울특별시 금천구 금하로 793 404호 (시흥동 벽산1단지아파트),GS25 금천벽산타운점,192754.34619252,438827.143732711
PHMH320153170035087500022,영업/정상,서울특별시 금천구 시흥대로51길 23 104호 (시흥동),GS25금천문일점,191094.192836409,438750.327220146
PHMH320163170035087500032,영업/정상,서울특별시 금천구 시흥대로153길 89 1층 (가산동),GS25 가산태양점,190535.904870884,441554.623217523
PHMH320143170035087500015,영업/정상,서울특별시 금천구 시흥대로 487 (독산동),세븐일레븐 시흥IC점,190933.601554233,441662.481512797
PHMH320133170035087500018,영업/정상,서울특별시 금천구 가산디지털1로 2 (가산동),GS25 독산우림점,190050.903572929,440523.497478209
PHMH320213000034087500019,영업/정상,서울특별시 종로구 종로 313-1 1층 (창신동),롯데씨브이에스711 주식회사 동대문역점,201040.562597317,452226.799877585
PHMH320173170035087500015,영업/정상,서울특별시 금천구 시흥대로39길 48-16 (시흥동),GS25금천하늘정원점,191169.954440679,438349.747046881
PHMH320173170035087500016,영업/정상,서울특별시 금천구 독산로 26-1 1층 (시흥동),씨유시흥독산로점,191595.776249523,438615.804809088
PHMH320143170035087500016,영업/정상,서울특별시 금천구 금하로 657 (시흥동),씨유 시흥금빛점,191437.073159575,439058.161938437
PHMH320143170035087500021,영업/정상,서울특별시 금천구 독산로 306 (독산동),GS25 독산중앙점,191401.284838268,441326.357130111
PHMH320143170035087500018,영업/정상,서울특별시 금천구 시흥대로80길 17 (시흥동),GS25 금천햇빛점,191137.687210463,439664.246872694
PHMH320123170035087500085,영업/정상,서울특별시 금천구 범안로 1206 (독산동),씨유 독산우시장점,190707.116619853,440466.587157296
PHMH320163170035087500002,영업/정상,서울특별시 금천구 가산로3길 13 1층 (독산동),씨유금천예스점,190629.409327883,441116.684830208
PHMH320163170035087500003,영업/정상,서울특별시 금천구 독산로 159 1층 (시흥동 한성빌딩),GS25 금천능선점,191468.424537185,439941.125926922
PHMH320163170035087500006,영업/정상,서울특별시 금천구 시흥대로150길 21 1층 (독산동),GS25독산한양점,191093.134281747,441522.344996485
PHMH320123170035087500019,영업/정상,서울특별시 금천구 시흥대로139길 14 (독산동),씨유 독산메이퀸점,190843.328669926,441205.086299156
PHMH320123170035087500020,영업/정상,서울특별시 금천구 가산로 157 1층 (가산동),씨유 가산디지털점,190191.104497812,441876.616243071
PHMH320123170035087500022,영업/정상,서울특별시 금천구 가산로 147-7 (가산동),세븐일레븐 금천가산점,190235.267111581,441762.109600985
PHMH320123170035087500023,영업/정상,서울특별시 금천구 금하로24길 7 (시흥동),세븐일레븐 금천은행나무점,191853.267992546,438727.034928282
